location,hits,keyword,geo,gprop,year,month
District of Columbia,75,Bitcoin,US,web,2018,8
District of Columbia,69,Bitcoin,US,web,2018,9
District of Columbia,81,Bitcoin,US,web,2018,10
District of Columbia,70,Bitcoin,US,web,2018,11
District of Columbia,76,Bitcoin,US,web,2018,12
District of Columbia,67,Bitcoin,US,web,2019,1
District of Columbia,82,Bitcoin,US,web,2019,2
District of Columbia,77,Bitcoin,US,web,2019,3
District of Columbia,83,Bitcoin,US,web,2019,4
District of Columbia,70,Bitcoin,US,web,2019,5
District of Columbia,69,Bitcoin,US,web,2019,6
District of Columbia,74,Bitcoin,US,web,2019,7
District of Columbia,71,Bitcoin,US,web,2019,8
District of Columbia,63,Bitcoin,US,web,2019,9
District of Columbia,72,Bitcoin,US,web,2019,10
District of Columbia,73,Bitcoin,US,web,2019,11
District of Columbia,95,Bitcoin,US,web,2019,12
District of Columbia,72,Bitcoin,US,web,2020,1
District of Columbia,78,Bitcoin,US,web,2020,2
District of Columbia,66,Bitcoin,US,web,2020,3
District of Columbia,82,Bitcoin,US,web,2020,4
District of Columbia,73,Bitcoin,US,web,2020,5
District of Columbia,73,Bitcoin,US,web,2020,6
District of Columbia,66,Bitcoin,US,web,2020,7
District of Columbia,81,Bitcoin,US,web,2020,8
District of Columbia,89,Bitcoin,US,web,2020,9
District of Columbia,87,Bitcoin,US,web,2020,10
District of Columbia,78,Bitcoin,US,web,2020,11
District of Columbia,66,Bitcoin,US,web,2020,12
District of Columbia,70,Bitcoin,US,web,2021,1
District of Columbia,69,Bitcoin,US,web,2021,2
District of Columbia,63,Bitcoin,US,web,2021,3
District of Columbia,69,Bitcoin,US,web,2021,4
District of Columbia,66,Bitcoin,US,web,2021,5
District of Columbia,71,Bitcoin,US,web,2021,6
District of Columbia,64,Bitcoin,US,web,2021,7
District of Columbia,59,Bitcoin,US,web,2021,8
District of Columbia,63,Bitcoin,US,web,2021,9
District of Columbia,74,Bitcoin,US,web,2021,10
District of Columbia,61,Bitcoin,US,web,2021,11
District of Columbia,70,Bitcoin,US,web,2021,12
Florida,45,Bitcoin,US,web,2016,1
Florida,53,Bitcoin,US,web,2016,2
Florida,75,Bitcoin,US,web,2016,3
Florida,55,Bitcoin,US,web,2016,4
Florida,56,Bitcoin,US,web,2016,5
Florida,61,Bitcoin,US,web,2016,6
Florida,58,Bitcoin,US,web,2016,7
Florida,63,Bitcoin,US,web,2016,8
Florida,66,Bitcoin,US,web,2016,9
Florida,75,Bitcoin,US,web,2016,10
Florida,59,Bitcoin,US,web,2016,11
Florida,55,Bitcoin,US,web,2016,12
Florida,63,Bitcoin,US,web,2017,1
Florida,71,Bitcoin,US,web,2017,2
Florida,62,Bitcoin,US,web,2017,3
Florida,66,Bitcoin,US,web,2017,4
Florida,62,Bitcoin,US,web,2017,5
Florida,60,Bitcoin,US,web,2017,6
Florida,52,Bitcoin,US,web,2017,7
Florida,68,Bitcoin,US,web,2017,8
Florida,45,Bitcoin,US,web,2017,9
Florida,70,Bitcoin,US,web,2017,10
Florida,76,Bitcoin,US,web,2017,11
Florida,80,Bitcoin,US,web,2017,12
Florida,82,Bitcoin,US,web,2018,1
Florida,72,Bitcoin,US,web,2018,2
Florida,69,Bitcoin,US,web,2018,3
Florida,77,Bitcoin,US,web,2018,4
Florida,69,Bitcoin,US,web,2018,5
Florida,64,Bitcoin,US,web,2018,6
Florida,61,Bitcoin,US,web,2018,7
Florida,62,Bitcoin,US,web,2018,8
Florida,60,Bitcoin,US,web,2018,9
Florida,61,Bitcoin,US,web,2018,10
Florida,57,Bitcoin,US,web,2018,11
Florida,67,Bitcoin,US,web,2018,12
Florida,65,Bitcoin,US,web,2019,1
Florida,66,Bitcoin,US,web,2019,2
Florida,64,Bitcoin,US,web,2019,3
Florida,65,Bitcoin,US,web,2019,4
Florida,79,Bitcoin,US,web,2019,5
Florida,77,Bitcoin,US,web,2019,6
Florida,76,Bitcoin,US,web,2019,7
Florida,62,Bitcoin,US,web,2019,8
Florida,64,Bitcoin,US,web,2019,9
Florida,66,Bitcoin,US,web,2019,10
Florida,68,Bitcoin,US,web,2019,11
Florida,69,Bitcoin,US,web,2019,12
Florida,76,Bitcoin,US,web,2020,1
Florida,73,Bitcoin,US,web,2020,2
Florida,80,Bitcoin,US,web,2020,3
Florida,81,Bitcoin,US,web,2020,4
Florida,89,Bitcoin,US,web,2020,5
Florida,77,Bitcoin,US,web,2020,6
Florida,85,Bitcoin,US,web,2020,7
Florida,81,Bitcoin,US,web,2020,8
Florida,74,Bitcoin,US,web,2020,9
Florida,67,Bitcoin,US,web,2020,10
Florida,83,Bitcoin,US,web,2020,11
Florida,79,Bitcoin,US,web,2020,12
Florida,82,Bitcoin,US,web,2021,1
Florida,84,Bitcoin,US,web,2021,2
Florida,83,Bitcoin,US,web,2021,3
Florida,85,Bitcoin,US,web,2021,4
Florida,85,Bitcoin,US,web,2021,5
Florida,84,Bitcoin,US,web,2021,6
Florida,91,Bitcoin,US,web,2021,7
Florida,92,Bitcoin,US,web,2021,8
Florida,84,Bitcoin,US,web,2021,9
Florida,91,Bitcoin,US,web,2021,10
Florida,91,Bitcoin,US,web,2021,11
Florida,93,Bitcoin,US,web,2021,12
Georgia,36,Bitcoin,US,web,2016,1
Georgia,42,Bitcoin,US,web,2016,2
Georgia,59,Bitcoin,US,web,2016,3
Georgia,48,Bitcoin,US,web,2016,4
Georgia,51,Bitcoin,US,web,2016,5
Georgia,41,Bitcoin,US,web,2016,6
Georgia,44,Bitcoin,US,web,2016,7
Georgia,56,Bitcoin,US,web,2016,8
Georgia,54,Bitcoin,US,web,2016,9
Georgia,64,Bitcoin,US,web,2016,10
Georgia,55,Bitcoin,US,web,2016,11
Georgia,46,Bitcoin,US,web,2016,12
Georgia,48,Bitcoin,US,web,2017,1
Georgia,64,Bitcoin,US,web,2017,2
Georgia,52,Bitcoin,US,web,2017,3
Georgia,54,Bitcoin,US,web,2017,4
Georgia,44,Bitcoin,US,web,2017,5
Georgia,49,Bitcoin,US,web,2017,6
Georgia,45,Bitcoin,US,web,2017,7
Georgia,46,Bitcoin,US,web,2017,8
Georgia,41,Bitcoin,US,web,2017,9
Georgia,49,Bitcoin,US,web,2017,10
Georgia,55,Bitcoin,US,web,2017,11
Georgia,62,Bitcoin,US,web,2017,12
Georgia,55,Bitcoin,US,web,2018,1
Georgia,41,Bitcoin,US,web,2018,2
Georgia,38,Bitcoin,US,web,2018,3
Georgia,43,Bitcoin,US,web,2018,4
Georgia,47,Bitcoin,US,web,2018,5
Georgia,47,Bitcoin,US,web,2018,6
Georgia,48,Bitcoin,US,web,2018,7
Georgia,48,Bitcoin,US,web,2018,8
Georgia,49,Bitcoin,US,web,2018,9
Georgia,51,Bitcoin,US,web,2018,10
Georgia,43,Bitcoin,US,web,2018,11
Georgia,48,Bitcoin,US,web,2018,12
Georgia,54,Bitcoin,US,web,2019,1
Georgia,57,Bitcoin,US,web,2019,2
Georgia,58,Bitcoin,US,web,2019,3
Georgia,50,Bitcoin,US,web,2019,4
Georgia,49,Bitcoin,US,web,2019,5
Georgia,46,Bitcoin,US,web,2019,6
Georgia,51,Bitcoin,US,web,2019,7
Georgia,53,Bitcoin,US,web,2019,8
Georgia,57,Bitcoin,US,web,2019,9
Georgia,60,Bitcoin,US,web,2019,10
Georgia,60,Bitcoin,US,web,2019,11
Georgia,56,Bitcoin,US,web,2019,12
Georgia,55,Bitcoin,US,web,2020,1
Georgia,51,Bitcoin,US,web,2020,2
Georgia,47,Bitcoin,US,web,2020,3
Georgia,50,Bitcoin,US,web,2020,4
Georgia,53,Bitcoin,US,web,2020,5
Georgia,60,Bitcoin,US,web,2020,6
Georgia,68,Bitcoin,US,web,2020,7
Georgia,56,Bitcoin,US,web,2020,8
Georgia,67,Bitcoin,US,web,2020,9
Georgia,54,Bitcoin,US,web,2020,10
Georgia,49,Bitcoin,US,web,2020,11
Georgia,50,Bitcoin,US,web,2020,12
Georgia,61,Bitcoin,US,web,2021,1
Georgia,60,Bitcoin,US,web,2021,2
Georgia,52,Bitcoin,US,web,2021,3
Georgia,55,Bitcoin,US,web,2021,4
Georgia,55,Bitcoin,US,web,2021,5
Georgia,53,Bitcoin,US,web,2021,6
Georgia,47,Bitcoin,US,web,2021,7
Georgia,49,Bitcoin,US,web,2021,8
Georgia,45,Bitcoin,US,web,2021,9
Georgia,49,Bitcoin,US,web,2021,10
Georgia,49,Bitcoin,US,web,2021,11
Georgia,46,Bitcoin,US,web,2021,12
Hawaii,54,Bitcoin,US,web,2016,1
Hawaii,86,Bitcoin,US,web,2016,2
Hawaii,60,Bitcoin,US,web,2016,3
Hawaii,99,Bitcoin,US,web,2016,4
Hawaii,82,Bitcoin,US,web,2016,5
Hawaii,100,Bitcoin,US,web,2016,6
Hawaii,100,Bitcoin,US,web,2016,7
Hawaii,76,Bitcoin,US,web,2016,8
Hawaii,100,Bitcoin,US,web,2016,9
Hawaii,91,Bitcoin,US,web,2016,10
Hawaii,100,Bitcoin,US,web,2016,11
Hawaii,100,Bitcoin,US,web,2016,12
Hawaii,100,Bitcoin,US,web,2017,1
Hawaii,100,Bitcoin,US,web,2017,2
Hawaii,94,Bitcoin,US,web,2017,3
Hawaii,100,Bitcoin,US,web,2017,4
Hawaii,100,Bitcoin,US,web,2017,5
Hawaii,92,Bitcoin,US,web,2017,6
Hawaii,80,Bitcoin,US,web,2017,7
Hawaii,94,Bitcoin,US,web,2017,8
Hawaii,86,Bitcoin,US,web,2017,9
Hawaii,98,Bitcoin,US,web,2017,10
Hawaii,81,Bitcoin,US,web,2017,11
Hawaii,80,Bitcoin,US,web,2017,12
Hawaii,87,Bitcoin,US,web,2018,1
Hawaii,85,Bitcoin,US,web,2018,2
Hawaii,91,Bitcoin,US,web,2018,3
Hawaii,94,Bitcoin,US,web,2018,4
Hawaii,100,Bitcoin,US,web,2018,5
Hawaii,97,Bitcoin,US,web,2018,6
Hawaii,88,Bitcoin,US,web,2018,7
Hawaii,72,Bitcoin,US,web,2018,8
Hawaii,97,Bitcoin,US,web,2018,9
Hawaii,100,Bitcoin,US,web,2018,10
Hawaii,85,Bitcoin,US,web,2018,11
Hawaii,86,Bitcoin,US,web,2018,12
Hawaii,74,Bitcoin,US,web,2019,1
Hawaii,95,Bitcoin,US,web,2019,2
Hawaii,88,Bitcoin,US,web,2019,3
Hawaii,89,Bitcoin,US,web,2019,4
Hawaii,86,Bitcoin,US,web,2019,5
Hawaii,73,Bitcoin,US,web,2019,6
Hawaii,71,Bitcoin,US,web,2019,7
Hawaii,75,Bitcoin,US,web,2019,8
Hawaii,83,Bitcoin,US,web,2019,9
Hawaii,88,Bitcoin,US,web,2019,10
Hawaii,89,Bitcoin,US,web,2019,11
Hawaii,98,Bitcoin,US,web,2019,12
Hawaii,67,Bitcoin,US,web,2020,1
Hawaii,87,Bitcoin,US,web,2020,2
Hawaii,88,Bitcoin,US,web,2020,3
Hawaii,79,Bitcoin,US,web,2020,4
Hawaii,92,Bitcoin,US,web,2020,5
Hawaii,100,Bitcoin,US,web,2020,6
Hawaii,95,Bitcoin,US,web,2020,7
Hawaii,100,Bitcoin,US,web,2020,8
Hawaii,92,Bitcoin,US,web,2020,9
Hawaii,100,Bitcoin,US,web,2020,10
Hawaii,100,Bitcoin,US,web,2020,11
Hawaii,100,Bitcoin,US,web,2020,12
Hawaii,87,Bitcoin,US,web,2021,1
Hawaii,95,Bitcoin,US,web,2021,2
Hawaii,90,Bitcoin,US,web,2021,3
Hawaii,86,Bitcoin,US,web,2021,4
Hawaii,75,Bitcoin,US,web,2021,5
Hawaii,81,Bitcoin,US,web,2021,6
Hawaii,88,Bitcoin,US,web,2021,7
Hawaii,82,Bitcoin,US,web,2021,8
Hawaii,83,Bitcoin,US,web,2021,9
Hawaii,83,Bitcoin,US,web,2021,10
Hawaii,84,Bitcoin,US,web,2021,11
Hawaii,80,Bitcoin,US,web,2021,12
Idaho,47,Bitcoin,US,web,2016,1
Idaho,60,Bitcoin,US,web,2016,2
Idaho,95,Bitcoin,US,web,2016,3
Idaho,40,Bitcoin,US,web,2016,4
Idaho,45,Bitcoin,US,web,2016,5
Idaho,60,Bitcoin,US,web,2016,6
Idaho,59,Bitcoin,US,web,2016,7
Idaho,49,Bitcoin,US,web,2016,8
Idaho,72,Bitcoin,US,web,2016,9
Idaho,72,Bitcoin,US,web,2016,10
Idaho,50,Bitcoin,US,web,2016,11
Idaho,52,Bitcoin,US,web,2016,12
Idaho,57,Bitcoin,US,web,2017,1
Idaho,65,Bitcoin,US,web,2017,2
Idaho,71,Bitcoin,US,web,2017,3
Idaho,64,Bitcoin,US,web,2017,4
Idaho,47,Bitcoin,US,web,2017,5
Idaho,51,Bitcoin,US,web,2017,6
Idaho,50,Bitcoin,US,web,2017,7
Idaho,52,Bitcoin,US,web,2017,8
Idaho,51,Bitcoin,US,web,2017,9
Idaho,49,Bitcoin,US,web,2017,10
Idaho,52,Bitcoin,US,web,2017,11
Idaho,55,Bitcoin,US,web,2017,12
Idaho,51,Bitcoin,US,web,2018,1
Idaho,55,Bitcoin,US,web,2018,2
Idaho,52,Bitcoin,US,web,2018,3
Idaho,58,Bitcoin,US,web,2018,4
Idaho,53,Bitcoin,US,web,2018,5
Idaho,54,Bitcoin,US,web,2018,6
Idaho,52,Bitcoin,US,web,2018,7
Idaho,56,Bitcoin,US,web,2018,8
Idaho,60,Bitcoin,US,web,2018,9
Idaho,55,Bitcoin,US,web,2018,10
Idaho,48,Bitcoin,US,web,2018,11
Idaho,64,Bitcoin,US,web,2018,12
Idaho,68,Bitcoin,US,web,2019,1
Idaho,73,Bitcoin,US,web,2019,2
Idaho,59,Bitcoin,US,web,2019,3
Idaho,59,Bitcoin,US,web,2019,4
Idaho,56,Bitcoin,US,web,2019,5
Idaho,55,Bitcoin,US,web,2019,6
Idaho,63,Bitcoin,US,web,2019,7
Idaho,70,Bitcoin,US,web,2019,8
Idaho,70,Bitcoin,US,web,2019,9
Idaho,65,Bitcoin,US,web,2019,10
Idaho,77,Bitcoin,US,web,2019,11
Idaho,73,Bitcoin,US,web,2019,12
Idaho,67,Bitcoin,US,web,2020,1
Idaho,65,Bitcoin,US,web,2020,2
Idaho,63,Bitcoin,US,web,2020,3
Idaho,63,Bitcoin,US,web,2020,4
Idaho,60,Bitcoin,US,web,2020,5
Idaho,62,Bitcoin,US,web,2020,6
Idaho,67,Bitcoin,US,web,2020,7
Idaho,56,Bitcoin,US,web,2020,8
Idaho,56,Bitcoin,US,web,2020,9
Idaho,53,Bitcoin,US,web,2020,10
Idaho,59,Bitcoin,US,web,2020,11
Idaho,61,Bitcoin,US,web,2020,12
Idaho,57,Bitcoin,US,web,2021,1
Idaho,57,Bitcoin,US,web,2021,2
Idaho,62,Bitcoin,US,web,2021,3
Idaho,63,Bitcoin,US,web,2021,4
Idaho,62,Bitcoin,US,web,2021,5
Idaho,62,Bitcoin,US,web,2021,6
Idaho,74,Bitcoin,US,web,2021,7
Idaho,68,Bitcoin,US,web,2021,8
Idaho,54,Bitcoin,US,web,2021,9
Idaho,58,Bitcoin,US,web,2021,10
Idaho,63,Bitcoin,US,web,2021,11
Idaho,66,Bitcoin,US,web,2021,12
Illinois,50,Bitcoin,US,web,2016,1
Illinois,59,Bitcoin,US,web,2016,2
Illinois,67,Bitcoin,US,web,2016,3
Illinois,56,Bitcoin,US,web,2016,4
Illinois,64,Bitcoin,US,web,2016,5
Illinois,63,Bitcoin,US,web,2016,6
Illinois,52,Bitcoin,US,web,2016,7
Illinois,82,Bitcoin,US,web,2016,8
Illinois,69,Bitcoin,US,web,2016,9
Illinois,74,Bitcoin,US,web,2016,10
Illinois,58,Bitcoin,US,web,2016,11
Illinois,61,Bitcoin,US,web,2016,12
Illinois,65,Bitcoin,US,web,2017,1
Illinois,71,Bitcoin,US,web,2017,2
Illinois,74,Bitcoin,US,web,2017,3
Illinois,66,Bitcoin,US,web,2017,4
Illinois,53,Bitcoin,US,web,2017,5
Illinois,57,Bitcoin,US,web,2017,6
Illinois,58,Bitcoin,US,web,2017,7
Illinois,60,Bitcoin,US,web,2017,8
Illinois,55,Bitcoin,US,web,2017,9
Illinois,64,Bitcoin,US,web,2017,10
Illinois,78,Bitcoin,US,web,2017,11
Illinois,80,Bitcoin,US,web,2017,12
Illinois,78,Bitcoin,US,web,2018,1
Illinois,72,Bitcoin,US,web,2018,2
Illinois,66,Bitcoin,US,web,2018,3
Illinois,62,Bitcoin,US,web,2018,4
Illinois,60,Bitcoin,US,web,2018,5
Illinois,60,Bitcoin,US,web,2018,6
Illinois,55,Bitcoin,US,web,2018,7
Illinois,59,Bitcoin,US,web,2018,8
Illinois,62,Bitcoin,US,web,2018,9
Illinois,67,Bitcoin,US,web,2018,10
Illinois,60,Bitcoin,US,web,2018,11
Illinois,61,Bitcoin,US,web,2018,12
Illinois,66,Bitcoin,US,web,2019,1
Illinois,71,Bitcoin,US,web,2019,2
Illinois,71,Bitcoin,US,web,2019,3
Illinois,66,Bitcoin,US,web,2019,4
Illinois,56,Bitcoin,US,web,2019,5
Illinois,60,Bitcoin,US,web,2019,6
Illinois,58,Bitcoin,US,web,2019,7
Illinois,61,Bitcoin,US,web,2019,8
Illinois,59,Bitcoin,US,web,2019,9
Illinois,72,Bitcoin,US,web,2019,10
Illinois,70,Bitcoin,US,web,2019,11
Illinois,68,Bitcoin,US,web,2019,12
Illinois,63,Bitcoin,US,web,2020,1
Illinois,63,Bitcoin,US,web,2020,2
Illinois,58,Bitcoin,US,web,2020,3
Illinois,60,Bitcoin,US,web,2020,4
Illinois,64,Bitcoin,US,web,2020,5
Illinois,62,Bitcoin,US,web,2020,6
Illinois,63,Bitcoin,US,web,2020,7
Illinois,57,Bitcoin,US,web,2020,8
Illinois,69,Bitcoin,US,web,2020,9
Illinois,57,Bitcoin,US,web,2020,10
Illinois,66,Bitcoin,US,web,2020,11
Illinois,75,Bitcoin,US,web,2020,12
Illinois,83,Bitcoin,US,web,2021,1
Illinois,80,Bitcoin,US,web,2021,2
Illinois,76,Bitcoin,US,web,2021,3
Illinois,80,Bitcoin,US,web,2021,4
Illinois,79,Bitcoin,US,web,2021,5
Illinois,74,Bitcoin,US,web,2021,6
Illinois,74,Bitcoin,US,web,2021,7
Illinois,77,Bitcoin,US,web,2021,8
Illinois,68,Bitcoin,US,web,2021,9
Illinois,80,Bitcoin,US,web,2021,10
Illinois,75,Bitcoin,US,web,2021,11
Illinois,75,Bitcoin,US,web,2021,12
Indiana,45,Bitcoin,US,web,2016,1
Indiana,48,Bitcoin,US,web,2016,2
Indiana,65,Bitcoin,US,web,2016,3
Indiana,51,Bitcoin,US,web,2016,4
Indiana,51,Bitcoin,US,web,2016,5
Indiana,47,Bitcoin,US,web,2016,6
Indiana,45,Bitcoin,US,web,2016,7
Indiana,55,Bitcoin,US,web,2016,8
Indiana,55,Bitcoin,US,web,2016,9
Indiana,57,Bitcoin,US,web,2016,10
Indiana,61,Bitcoin,US,web,2016,11
Indiana,48,Bitcoin,US,web,2016,12
Indiana,45,Bitcoin,US,web,2017,1
Indiana,54,Bitcoin,US,web,2017,2
Indiana,55,Bitcoin,US,web,2017,3
Indiana,47,Bitcoin,US,web,2017,4
Indiana,38,Bitcoin,US,web,2017,5
Indiana,46,Bitcoin,US,web,2017,6
Indiana,40,Bitcoin,US,web,2017,7
Indiana,39,Bitcoin,US,web,2017,8
Indiana,37,Bitcoin,US,web,2017,9
Indiana,43,Bitcoin,US,web,2017,10
Indiana,42,Bitcoin,US,web,2017,11
Indiana,48,Bitcoin,US,web,2017,12
Indiana,37,Bitcoin,US,web,2018,1
Indiana,35,Bitcoin,US,web,2018,2
Indiana,38,Bitcoin,US,web,2018,3
Indiana,41,Bitcoin,US,web,2018,4
Indiana,45,Bitcoin,US,web,2018,5
Indiana,40,Bitcoin,US,web,2018,6
Indiana,44,Bitcoin,US,web,2018,7
Indiana,42,Bitcoin,US,web,2018,8
Indiana,50,Bitcoin,US,web,2018,9
Indiana,50,Bitcoin,US,web,2018,10
Indiana,37,Bitcoin,US,web,2018,11
Indiana,43,Bitcoin,US,web,2018,12
Indiana,41,Bitcoin,US,web,2019,1
Indiana,46,Bitcoin,US,web,2019,2
Indiana,46,Bitcoin,US,web,2019,3
Indiana,43,Bitcoin,US,web,2019,4
Indiana,39,Bitcoin,US,web,2019,5
Indiana,41,Bitcoin,US,web,2019,6
Indiana,43,Bitcoin,US,web,2019,7
Indiana,48,Bitcoin,US,web,2019,8
Indiana,51,Bitcoin,US,web,2019,9
Indiana,48,Bitcoin,US,web,2019,10
Indiana,50,Bitcoin,US,web,2019,11
Indiana,50,Bitcoin,US,web,2019,12
Indiana,48,Bitcoin,US,web,2020,1
Indiana,48,Bitcoin,US,web,2020,2
Indiana,44,Bitcoin,US,web,2020,3
Indiana,48,Bitcoin,US,web,2020,4
Indiana,45,Bitcoin,US,web,2020,5
Indiana,49,Bitcoin,US,web,2020,6
Indiana,53,Bitcoin,US,web,2020,7
Indiana,46,Bitcoin,US,web,2020,8
Indiana,51,Bitcoin,US,web,2020,9
Indiana,45,Bitcoin,US,web,2020,10
Indiana,47,Bitcoin,US,web,2020,11
Indiana,42,Bitcoin,US,web,2020,12
Indiana,41,Bitcoin,US,web,2021,1
Indiana,40,Bitcoin,US,web,2021,2
Indiana,40,Bitcoin,US,web,2021,3
Indiana,41,Bitcoin,US,web,2021,4
Indiana,43,Bitcoin,US,web,2021,5
Indiana,42,Bitcoin,US,web,2021,6
Indiana,50,Bitcoin,US,web,2021,7
Indiana,49,Bitcoin,US,web,2021,8
Indiana,45,Bitcoin,US,web,2021,9
Indiana,46,Bitcoin,US,web,2021,10
Indiana,45,Bitcoin,US,web,2021,11
Indiana,47,Bitcoin,US,web,2021,12
Iowa,44,Bitcoin,US,web,2016,1
Iowa,51,Bitcoin,US,web,2016,2
Iowa,61,Bitcoin,US,web,2016,3
Iowa,47,Bitcoin,US,web,2016,4
Iowa,38,Bitcoin,US,web,2016,5
Iowa,41,Bitcoin,US,web,2016,6
Iowa,41,Bitcoin,US,web,2016,7
Iowa,41,Bitcoin,US,web,2016,8
Iowa,52,Bitcoin,US,web,2016,9
Iowa,52,Bitcoin,US,web,2016,10
Iowa,51,Bitcoin,US,web,2016,11
Iowa,37,Bitcoin,US,web,2016,12
Iowa,51,Bitcoin,US,web,2017,1
Iowa,59,Bitcoin,US,web,2017,2
Iowa,47,Bitcoin,US,web,2017,3
Iowa,48,Bitcoin,US,web,2017,4
Iowa,32,Bitcoin,US,web,2017,5
Iowa,41,Bitcoin,US,web,2017,6
Iowa,38,Bitcoin,US,web,2017,7
Iowa,40,Bitcoin,US,web,2017,8
Iowa,40,Bitcoin,US,web,2017,9
Iowa,45,Bitcoin,US,web,2017,10
Iowa,41,Bitcoin,US,web,2017,11
Iowa,41,Bitcoin,US,web,2017,12
Iowa,41,Bitcoin,US,web,2018,1
Iowa,39,Bitcoin,US,web,2018,2
Iowa,45,Bitcoin,US,web,2018,3
Iowa,53,Bitcoin,US,web,2018,4
Iowa,48,Bitcoin,US,web,2018,5
Iowa,37,Bitcoin,US,web,2018,6
Iowa,45,Bitcoin,US,web,2018,7
Iowa,44,Bitcoin,US,web,2018,8
Iowa,41,Bitcoin,US,web,2018,9
Iowa,52,Bitcoin,US,web,2018,10
Iowa,43,Bitcoin,US,web,2018,11
Iowa,50,Bitcoin,US,web,2018,12
Iowa,49,Bitcoin,US,web,2019,1
Iowa,53,Bitcoin,US,web,2019,2
Iowa,49,Bitcoin,US,web,2019,3
Iowa,47,Bitcoin,US,web,2019,4
Iowa,45,Bitcoin,US,web,2019,5
Iowa,46,Bitcoin,US,web,2019,6
Iowa,50,Bitcoin,US,web,2019,7
Iowa,41,Bitcoin,US,web,2019,8
Iowa,41,Bitcoin,US,web,2019,9
Iowa,50,Bitcoin,US,web,2019,10
Iowa,45,Bitcoin,US,web,2019,11
Iowa,59,Bitcoin,US,web,2019,12
Iowa,53,Bitcoin,US,web,2020,1
Iowa,41,Bitcoin,US,web,2020,2
Iowa,46,Bitcoin,US,web,2020,3
Iowa,51,Bitcoin,US,web,2020,4
Iowa,46,Bitcoin,US,web,2020,5
Iowa,52,Bitcoin,US,web,2020,6
Iowa,52,Bitcoin,US,web,2020,7
Iowa,52,Bitcoin,US,web,2020,8
Iowa,55,Bitcoin,US,web,2020,9
Iowa,47,Bitcoin,US,web,2020,10
Iowa,47,Bitcoin,US,web,2020,11
Iowa,47,Bitcoin,US,web,2020,12
Iowa,45,Bitcoin,US,web,2021,1
Iowa,47,Bitcoin,US,web,2021,2
Iowa,45,Bitcoin,US,web,2021,3
Iowa,50,Bitcoin,US,web,2021,4
Iowa,48,Bitcoin,US,web,2021,5
Iowa,46,Bitcoin,US,web,2021,6
Iowa,52,Bitcoin,US,web,2021,7
Iowa,54,Bitcoin,US,web,2021,8
Iowa,51,Bitcoin,US,web,2021,9
Iowa,52,Bitcoin,US,web,2021,10
Iowa,51,Bitcoin,US,web,2021,11
Iowa,48,Bitcoin,US,web,2021,12
Kansas,34,Bitcoin,US,web,2016,1
Kansas,43,Bitcoin,US,web,2016,2
Kansas,51,Bitcoin,US,web,2016,3
Kansas,41,Bitcoin,US,web,2016,4
Kansas,55,Bitcoin,US,web,2016,5
Kansas,55,Bitcoin,US,web,2016,6
Kansas,62,Bitcoin,US,web,2016,7
Kansas,75,Bitcoin,US,web,2016,8
Kansas,56,Bitcoin,US,web,2016,9
Kansas,67,Bitcoin,US,web,2016,10
Kansas,46,Bitcoin,US,web,2016,11
Kansas,44,Bitcoin,US,web,2016,12
Kansas,46,Bitcoin,US,web,2017,1
Kansas,56,Bitcoin,US,web,2017,2
Kansas,51,Bitcoin,US,web,2017,3
Kansas,47,Bitcoin,US,web,2017,4
Kansas,41,Bitcoin,US,web,2017,5
Kansas,41,Bitcoin,US,web,2017,6
Kansas,52,Bitcoin,US,web,2017,7
Kansas,42,Bitcoin,US,web,2017,8
Kansas,44,Bitcoin,US,web,2017,9
Kansas,45,Bitcoin,US,web,2017,10
Kansas,46,Bitcoin,US,web,2017,11
Kansas,44,Bitcoin,US,web,2017,12
Kansas,46,Bitcoin,US,web,2018,1
Kansas,40,Bitcoin,US,web,2018,2
Kansas,40,Bitcoin,US,web,2018,3
Kansas,52,Bitcoin,US,web,2018,4
Kansas,47,Bitcoin,US,web,2018,5
Kansas,49,Bitcoin,US,web,2018,6
Kansas,46,Bitcoin,US,web,2018,7
Kansas,50,Bitcoin,US,web,2018,8
Kansas,45,Bitcoin,US,web,2018,9
Kansas,52,Bitcoin,US,web,2018,10
Kansas,43,Bitcoin,US,web,2018,11
Kansas,42,Bitcoin,US,web,2018,12
Kansas,51,Bitcoin,US,web,2019,1
Kansas,50,Bitcoin,US,web,2019,2
Kansas,54,Bitcoin,US,web,2019,3
Kansas,45,Bitcoin,US,web,2019,4
Kansas,48,Bitcoin,US,web,2019,5
Kansas,45,Bitcoin,US,web,2019,6
Kansas,44,Bitcoin,US,web,2019,7
Kansas,50,Bitcoin,US,web,2019,8
Kansas,46,Bitcoin,US,web,2019,9
Kansas,56,Bitcoin,US,web,2019,10
Kansas,55,Bitcoin,US,web,2019,11
Kansas,54,Bitcoin,US,web,2019,12
Kansas,52,Bitcoin,US,web,2020,1
Kansas,54,Bitcoin,US,web,2020,2
Kansas,45,Bitcoin,US,web,2020,3
Kansas,54,Bitcoin,US,web,2020,4
Kansas,53,Bitcoin,US,web,2020,5
Kansas,55,Bitcoin,US,web,2020,6
Kansas,63,Bitcoin,US,web,2020,7
Kansas,55,Bitcoin,US,web,2020,8
Kansas,58,Bitcoin,US,web,2020,9
Kansas,57,Bitcoin,US,web,2020,10
Kansas,54,Bitcoin,US,web,2020,11
